8719 25923
4823 3219 110
3518 6913 -564
2242 5464 -435
7238 5167 550
5808 3690 549
81 8705 -349
4000 4312 179
8527 1757 -712
2259 5151 -344
7447 505 883
8113 1980 908
7891 6188 372
236 22 -86
3190 3679 -247
6924 7600 -515
7103 3284 265
6276 3388 80
5047 8269 812
8698 5167 309
2676 262 -254
691 3913 17
4184 2482 230
3638 1777 -876
5443 78 -958
5470 7794 -432
1836 1925 -186
2339 8071 342
1043 805 -708
3120 8397 -58
2397 257 -39
4141 3959 56
4681 3662 216
7695 4235 -729
2120 4443 -405
2489 2190 28
7308 352 -356
2851 6601 -39
3354 6275 358
4098 8048 739
115 2917 357
8298 3313 365
1399 3019 -961
5804 6495 -873
7420 8472 -254
5753 8241 857
1166 491 -777
6472 4577 861
7994 1118 748
4425 1132 638
655 5232 242
3368 6007 -4
6154 406 174
7782 4457 978
5407 5892 -537
7371 1458 448
6351 8324 852
7031 1366 984
679 6662 -576
8512 8187 -679
475 1656 -157
2907 2727 966
5146 8278 -834
4262 2845 -926
5912 8411 -984
3553 7982 55
4492 836 -872
3775 5165 -438
7464 7956 648
3148 8362 576
230 4622 -193
2981 1895 -665
6946 8368 -282
1889 2614 -228
1680 3554 247
1294 4560 880
1977 5192 -180
2881 317 -802
7427 5054 -802
2612 6475 785
1980 2539 548
5036 4746 228
6004 4115 -417
5266 4586 -889
4150 8169 570
4338 3852 6
1646 4946 -964
5336 5179 846
2446 866 916
3188 3268 -578
452 8629 -682
6348 6878 -383
4339 7568 -25
1063 5659 -874
8068 7052 629
1531 1766 -716
3766 8152 -580
843 6028 -570
8601 3752 832
8627 5493 75
4836 3957 -688
1281 5119 -44
2208 7379 86
4255 7670 312
8459 2307 136
843 1235 871
192 3671 -261
6556 704 708
505 5250 -926
1711 7581 840
4357 1378 -542
4201 4786 -211
3210 8337 797
4354 473 630
4567 7333 27
6883 6446 511
8149 631 26
3660 7149 -708
1364 5355 -314
104 7431 681
7270 740 912
6508 1640 449
4415 857 892
5418 1341 716
5195 6368 232
7620 7642 -932
1276 1569 438
4721 7298 145
4811 8639 -316
2322 876 279
420 1014 906
876 335 496
1086 6068 -523
3853 5837 -323
5119 6789 910
6503 5382 435
4061 2562 361
5752 2405 -50
4243 3837 954
5938 3309 350
6697 1325 798
7079 319 144
5877 3828 -749
759 3979 -296
4902 4608 830
1061 1275 442
6705 3386 -312
3065 1698 192
6148 5308 -599
3267 970 821
3524 180 89
6553 7798 -449
6865 8543 -60
5869 6030 -406
6700 2496 -365
7625 3054 67
2343 6274 -297
5284 1586 5
3056 4375 -672
4728 1873 -573
3581 1816 -565
7889 2505 -288
2060 4820 -369
1326 6254 656
1915 1931 118
3425 7830 722
2153 474 749
7831 3961 -230
2298 545 -279
1068 7985 -409
7550 1195 462
8085 331 -497
1322 3368 858
5806 5415 350
8405 526 926
3742 3839 759
2101 8378 617
1659 8166 913
4815 5736 379
3766 7669 624
5643 7551 -733
1521 1542 -74
145 2051 -848
946 2324 -366
6511 3035 234
3340 1609 602
6383 3847 -584
3956 6182 166
3929 2176 604
7483 1553 578
6518 4459 -10
1403 126 228
936 4994 -879
1304 5496 740
5198 5635 -935
954 6736 -444
1284 306 -902
5415 5493 -203
8115 7974 968
1560 3282 621
5282 8095 954
1816 2049 276
2808 3457 -981
3668 6320 713
4462 6293 -267
6524 5041 295
7177 1982 -759
4718 3896 -522
2176 1243 -20
7079 4705 645
418 1586 4
5368 8528 184
582 7385 -390
984 8392 449
5423 178 367
8230 8136 502
2667 2872 117
7487 2269 -125
8560 7580 -349
6609 3812 -400
4466 808 940
2407 5717 825
586 6171 -220
1530 4276 -925
8128 6801 721
7105 3403 552
1116 464 359
8067 8322 833
4643 4678 526
3964 5644 -679
7076 5355 -839
2335 1107 331
968 7782 -648
8531 4727 135
8350 2438 -870
3172 6230 586
124 5900 12
5768 2117 21
3449 6118 669
5334 5359 -829
5508 1839 43
2704 5863 518
4340 2419 -458
3475 5689 64
1963 8359 -840
6530 8691 609
3618 7728 959
7518 6809 -483
3776 5382 -840
3670 8338 -770
7975 6318 -218
4383 1130 743
7057 6064 -591
5636 1040 859
3887 4206 968
529 1609 -808
2581 1666 -598
3424 4568 -914
3854 3383 -426
1234 6369 -713
1142 6809 -214
6517 7967 -388
2556 2155 -257
3405 709 143
2770 6622 -736
6165 296 -643
1537 8632 472
2160 6220 -885
4914 8192 377
4391 910 -728
7687 6976 -848
5530 5246 -443
5800 4542 863
1421 1546 830
2443 6115 196
7605 1675 402
3984 4761 880
4849 2939 593
5424 2250 493
8548 6876 -467
7852 2682 93
1561 1141 979
3722 7427 -320
6021 6809 -625
2505 3226 -437
4762 4259 402
1896 5779 -178
3977 5131 264
5059 146 -570
2951 8566 714
8163 4653 849
14 2333 191
15 7498 641
1628 1773 -711
7040 4090 -359
2723 1047 901
8157 3598 311
581 5397 -487
6177 5154 970
788 2155 -126
5242 6603 322
5988 2073 552
102 4981 60
6184 5445 -765
1237 2978 -585
1680 2159 348
1059 3325 -462
979 3030 300
3766 2913 -292
2779 5993 90
7737 6361 773
364 3151 152
1760 1472 -870
7327 8581 812
6421 6302 -695
5234 3344 850
7121 3656 -60
2372 3202 888
4265 7883 -244
1495 4048 349
6131 4888 -205
476 6934 83
662 6902 -283
1297 5978 767
7853 6076 -405
610 8553 340
1679 5367 333
3891 8064 -547
1872 8448 -779
1448 6584 -201
167 2014 289
6337 6974 668
2970 2961 -714
7742 274 405
6490 4158 937
559 7248 -752
7697 7615 948
1584 6391 -201
2143 6691 -949
361 2164 115
4460 398 -254
6046 5483 154
8061 7412 -253
84 2044 -793
1412 7445 -925
2236 4602 67
3752 1921 -194
5657 6484 -146
1838 6653 878
6926 5720 167
4781 3587 -694
1887 261 240
4180 7567 871
3526 6539 -108
3166 3999 -667
754 3288 597
6292 1238 -383
6507 6103 -522
3267 8201 362
2550 8269 13
8045 7032 -804
4778 5301 820
5579 5231 852
1691 3487 242
471 3537 965
5584 690 374
1193 6356 -419
2323 2602 -273
2084 1183 441
3175 7936 -828
7102 1517 -392
2232 966 -459
1562 7127 -429
3187 8211 -629
185 810 360
1582 7662 -447
3319 2744 -119
3850 7409 -659
6050 6784 -439
7706 2028 -951
6101 7421 -370
5640 8482 852
3900 1823 -876
5993 2503 -220
2136 2604 -555
2931 6176 247
6982 4385 892
6543 6722 -133
2957 5416 186
6672 1945 -294
1012 5333 846
6384 4370 73
2325 8665 952
8403 3843 -190
7439 3558 -30
1272 6252 -919
8186 6116 -375
494 8127 474
8222 4332 895
5296 1458 -464
992 1008 615
3922 4022 -348
7185 387 877
6930 4548 -350
7353 7754 462
2329 5082 847
810 1697 377
2175 3399 151
6493 3109 636
1245 6871 852
251 5794 -574
2319 4504 627
6058 3389 -692
5173 7323 -924
8696 7233 907
129 4880 100
5953 2116 301
3123 6126 870
339 8538 801
3581 6269 -776
3959 8450 -992
813 3452 154
2883 6381 -817
5852 7499 -51
1953 8498 207
3199 5180 452
5328 6092 -16
8009 1753 -461
458 233 -568
894 5126 -53
5903 2479 966
443 1293 1000
5013 1979 683
4505 3157 -103
6586 3257 -369
5078 744 -617
6256 1114 513
4361 7730 335
6869 2327 -479
2719 750 -865
4564 3823 470
5570 6595 223
8541 6411 805
2999 6817 -467
1442 1716 891
794 1042 493
8125 1187 474
8157 4303 759
2379 7878 -692
6563 2824 88
4723 448 446
451 6289 811
4447 6252 147
4797 5722 484
3375 6877 909
5501 4818 -652
5266 7822 130
6638 1328 -157
2287 5065 -978
4837 3841 -55
2717 8183 -700
6638 5788 -963
4414 7768 -978
8459 6154 -340
1474 2904 100
529 8709 -313
5135 7229 37
6205 2688 -625
2036 4389 -529
8521 4737 250
5413 3162 -378
3638 2846 820
8254 3861 266
1954 6214 -682
5904 4461 -38
2613 3578 736
4348 980 234
2757 3501 -174
5488 8149 -931
6869 2505 -708
8619 2134 -175
1745 3816 603
3826 2398 497
8223 7250 -843
8717 2382 -430
758 8326 -974
2205 6206 -470
5219 3434 226
1408 3075 984
3843 6145 -260
1437 5707 475
8647 2843 405
8377 729 136
1290 8623 -478
2789 3602 397
4700 5285 511
8594 7521 -911
3046 4926 648
5636 7707 -657
651 4740 38
8458 8145 -821
5917 2329 366
2217 4700 -740
810 4686 -642
3291 6209 371
2732 337 181
5180 7646 758
6806 2256 -377
4488 6377 -869
494 7831 156
1228 5166 785
5176 276 -227
6023 3376 873
1806 2125 868
4895 3530 315
2144 7898 400
3526 7072 929
2956 6327 933
5863 4584 956
5083 5966 793
3891 6814 979
579 5337 355
7481 3447 83
3444 4475 169
3173 3276 -37
7991 2288 -973
4570 6089 -205
501 6921 -790
1274 4151 -786
3276 162 -345
4948 2721 21
8317 840 -914
6087 5352 80
4015 4180 185
5248 4993 -218
7973 2133 -412
4445 2657 336
7652 6355 292
3103 266 679
7171 3699 425
4662 1504 -69
1572 4760 674
6153 843 747
4016 5864 261
8530 6670 -407
3220 1500 -836
3558 7630 404
5731 975 -221
8701 7892 -362
6507 2039 -466
2516 1235 73
7350 488 -803
8610 7743 872
2650 5332 862
8285 7619 141
355 3683 229
1316 3408 902
5911 3029 43
3484 7371 -75
3320 199 -372
8134 4043 497
3007 7094 -193
5900 5141 -228
5830 7823 54
4903 2003 361
4267 6347 -156
2969 2267 -533
7466 4329 429
3804 4856 -110
1302 5803 29
766 4549 463
2340 1982 723
8198 2404 -594
8681 7138 657
3944 8358 211
7655 1797 14
1805 8468 248
5380 1839 -912
7585 1107 458
3940 3055 -704
2206 3881 221
158 8 757
6594 4745 -210
6339 8136 -818
4742 1614 -137
7746 5419 324
8249 3001 -466
3736 8268 563
6386 2942 -661
3601 3998 552
5783 7627 -546
8496 5512 797
3519 6140 456
250 3415 -633
2098 837 809
7434 3165 352
5294 4106 -308
2795 4121 358
6698 1598 651
7864 7918 -663
4693 1915 702
4479 3021 -541
1300 8064 -309
1710 5770 924
1056 1487 145
8079 3746 776
459 7395 799
8296 2009 -682
6643 5776 645
1465 5188 -475
3505 4872 -184
1169 4746 -762
183 3488 -948
772 4097 -637
8006 7209 631
102 4487 193
4911 5206 -779
5288 7256 879
6338 8592 787
49 4448 326
1222 3039 -443
4713 95 51
3548 3269 -552
7064 3505 604
7211 2290 -272
8412 1477 384
6806 3194 656
132 310 -667
4250 2610 -67
3446 5376 684
5867 8431 -196
5448 6092 213
5131 3311 879
5310 3985 -684
8441 5687 -282
5243 7766 155
205 7606 -655
8385 8524 -516
6459 51 -809
7321 6476 -20
1270 5790 36
7636 649 -349
6701 2255 539
2615 1208 144
70 8023 -176
7585 6084 -899
6831 2530 -736
2686 8691 368
5826 44 863
6570 4706 -176
2633 5745 -613
3801 3532 401
6625 4131 -363
5814 3351 252
7967 3335 -961
6857 4022 129
7508 7398 -775
6089 44 -626
1420 1376 -315
4160 7879 810
6072 1029 771
3543 6140 -690
2237 1180 -458
6911 956 -545
1657 7233 708
6051 1543 403
7048 2504 -628
3076 8342 -159
7589 8092 -927
6361 5619 593
3622 1994 -203
3041 5831 890
5039 6011 -875
6874 3532 868
5862 2118 195
7588 6916 982
3569 863 -538
8564 4671 -866
1749 217 93
7651 4153 841
5719 5336 552
2150 5184 608
7020 5409 305
4586 6461 -637
291 4661 -339
5978 7812 907
6954 7027 354
486 4807 -595
4769 588 174
3135 2439 -983
7258 5479 -176
2865 2973 -558
6079 171 -909
2494 1218 -439
3110 7280 138
4156 5106 381
5287 6945 478
6227 1108 615
157 4736 68
5238 5038 243
3839 6449 -707
2121 7998 -423
6367 3795 -883
6648 5777 -451
3344 1004 378
3863 759 261
945 5182 -594
3228 2757 -834
1792 5121 -26
5259 1124 904
1122 4140 613
1229 1300 22
788 3561 813
8681 8055 382
684 437 964
921 7646 -413
1869 2207 -167
4702 7429 -645
3192 5844 527
250 4304 557
8559 2240 259
4014 1396 235
5494 1566 806
6819 92 111
3859 4937 -644
4033 577 -783
5303 4274 -15
6751 7930 709
3909 3832 382
7764 3845 -33
4948 3388 723
5633 7727 -488
7869 6962 -945
1529 7282 535
7531 3198 571
7376 6731 913
4748 5449 -626
116 4531 94
635 6372 -749
4540 6187 -145
1909 6599 -577
436 1537 202
8530 1389 874
8467 6483 161
7928 433 251
4046 372 -903
2153 8451 -1
8430 1543 841
3663 14 -61
327 5417 -778
1846 5268 -229
2849 2461 -745
4395 1185 -153
4719 3898 -668
2887 1686 175
4261 8546 998
2395 3115 708
3671 633 -674
4562 1708 114
7842 7377 -28
2823 3376 -358
5633 5157 -213
6377 5776 832
4738 5048 655
2020 6763 -402
7206 828 -766
7066 73 -510
910 8216 -504
4513 1111 -691
8608 4860 904
6804 5066 -532
6366 1730 -302
5930 3555 -156
6786 3313 157
8117 6713 -862
6385 3881 -121
5405 1521 746
4404 3127 430
729 1218 -429
1679 5094 909
8094 894 -362
5383 770 -647
3753 7867 687
7465 2325 314
4413 8563 -897
478 5190 -643
7289 2751 209
2980 2551 703
2975 8045 710
7595 6390 -431
8406 3252 614
888 5186 577
1047 7515 -197
6600 1197 -971
6263 7187 653
2858 7461 -347
169 3562 526
6882 8568 -262
348 571 779
5558 5813 295
1522 2083 -798
1641 2522 43
6800 1158 935
57 842 883
2632 5976 -118
2752 5951 -877
6601 5278 216
6549 1487 -988
5877 5138 -278
2899 6229 -66
7565 2336 -454
8702 5158 799
5440 6974 -452
8527 2259 474
482 7686 268
7640 1860 -637
7763 7907 -885
8047 6226 797
7793 2841 272
5158 4474 -96
2401 5425 -662
4208 5944 725
8524 4150 -175
6563 7997 -179
3998 8242 -497
4480 6863 -872
4212 682 257
153 8086 215
8663 1007 702
4243 1577 711
3311 5369 -130
6483 5232 -852
2759 7559 193
908 8547 875
5561 4799 -919
1329 3265 133
6158 384 96
7544 1369 -960
6939 3327 -518
3868 7094 -229
8528 4540 348
5588 7387 -891
2761 1628 285
2637 8079 -773
3397 3610 -676
6629 338 -2
7972 4099 558
541 8230 911
4394 4088 -283
4449 4113 -213
390 1758 -829
6592 1826 -651
299 247 876
2983 7054 -662
3030 8151 -721
1570 3924 -253
6617 5664 112
2874 8345 887
1467 5043 -612
2801 5260 311
1749 5340 138
904 2228 949
4736 3513 -793
4673 6289 -557
7808 147 -164
1011 8301 553
2173 6215 818
5192 651 -725
352 95 638
8246 4755 -658
3474 659 -581
3590 2109 -198
4715 133 -163
6874 2511 854
4766 1045 69
1483 206 652
5725 8049 949
4461 3906 522
5163 4809 527
5033 4673 -741
8214 6379 -872
3972 7164 340
201 2866 785
263 5087 -397
7134 3192 576
96 8363 721
5748 3029 -494
3491 5396 67
4274 503 605
5034 5044 -407
3949 9 -712
7507 7218 214
6394 4224 118
8584 7620 843
8315 1405 116
3552 5819 -985
61 1660 72
8164 926 813
3332 1223 408
8382 3599 247
7713 1533 -302
1054 6084 363
8146 6588 496
2785 6492 -782
5382 3314 558
4784 793 -91
5705 7373 119
6144 8616 -510
7825 3026 874
1924 1070 926
6149 3031 -581
6597 3805 542
2899 2865 650
7028 6337 856
5027 5888 -353
7032 6303 -203
5934 7419 -186
5738 3613 -7
1584 7284 -170
6222 6110 -807
1807 7829 -304
3460 8060 -989
4372 5964 -235
4190 4138 -169
4906 1623 899
5946 6057 636
2185 4292 -525
7934 7747 26
790 8440 -194
5082 8607 940
1392 888 -625
723 8602 449
7548 6691 -854
3972 5091 -560
15 2668 -576
912 8312 -810
1575 1049 148
1199 5086 -204
2530 6664 -576
3504 266 -19
1164 5668 157
4133 7949 -162
4706 8525 -383
1393 4612 -988
905 8596 587
6871 7319 -850
3558 7132 593
7341 7532 843
3982 7316 274
2106 597 -898
7719 5233 514
1705 1207 240
4724 7922 -9
6230 6916 212
2946 5375 645
3040 1183 73
1730 7701 833
1075 347 633
8025 2702 117
601 4494 828
3758 4387 -883
2433 6707 -731
1864 7288 582
139 6458 -672
3989 228 -680
5247 3358 466
6155 900 730
3235 8581 -5
6951 4794 826
477 4529 -933
7216 1584 19
4658 3510 -726
323 5696 -631
5872 4142 -18
703 2167 -344
1934 3556 -462
7840 4076 646
5683 7897 163
2019 5194 -531
8505 4850 732
2079 3391 -310
5539 3006 575
352 6878 245
5651 4370 -68
4216 7325 313
8016 5493 -751
3011 16 -871
7673 8071 -885
2732 5424 893
4885 4087 728
2811 3341 -595
4338 6162 792
8102 7031 -477
4505 6826 -853
8185 5191 441
6549 4708 -342
6243 3875 703
2287 3240 -79
4508 2022 14
677 7885 503
5854 3627 25
4478 822 -421
6836 6962 164
7322 4689 577
1089 7276 301
5805 8394 -728
7539 8663 70
6947 2247 915
2457 7931 -773
368 4901 959
3428 5647 76
3263 3863 467
7586 6634 426
1497 6880 875
4412 2980 -595
8314 4746 522
2705 3201 -554
5872 3827 556
7457 8103 822
4453 6127 99
8019 2586 -803
5963 3303 -792
8108 7623 -746
6026 4372 827
2759 6707 -319
8201 5169 759
8608 7855 -704
5628 479 839
1455 236 -513
4104 6420 678
2276 4496 -639
1136 4651 -85
2672 3599 -600
5771 253 311
7742 6860 550
4118 6096 -662
5433 6620 20
6316 8409 523
762 2272 -366
4950 7739 -879
5752 111 122
5300 3673 -225
1256 2056 13
5674 3197 -210
5353 2919 -927
1258 2821 -530
2264 8717 668
3880 545 -443
2834 5722 -945
2356 6906 738
691 7460 -74
271 1634 -253
759 4843 719
7640 4437 -426
8546 5590 -485
2303 6898 -393
6514 257 -95
250 2357 97
894 2017 -99
1706 5002 23
927 3057 160
8535 632 -690
792 4772 785
30 978 150
3408 6300 483
1059 263 -990
619 4369 -546
1076 5534 -55
1652 7177 939
1687 3355 -229
3961 7933 -389
7434 7728 -626
7450 3362 -927
879 6884 711
4355 5566 130
3277 3206 263
8068 1563 758
4126 2802 -476
7263 5652 375
7222 6572 357
4008 4009 -845
8258 3 530
6065 899 194
7814 4820 -644
1353 6305 -384
2729 2958 -396
4026 3855 -339
5137 2543 -352
6008 7809 423
4143 1606 23
5607 5708 234
5197 5169 9
671 4082 -76
1247 2919 255
4221 7052 -313
7675 7618 -544
1361 4818 -274
1439 4005 603
7300 6728 -382
723 7638 -920
5958 8368 586
6486 569 -792
1067 5091 817
2483 2262 -366
4212 6666 68
3209 7415 -268
1339 3809 -435
7066 6762 959
3232 8112 -631
2059 3452 49
4158 8646 63
3357 7034 -91
2544 6242 919
547 4667 517
4558 8613 -960
2712 4672 322
8641 3112 822
4802 209 359
5771 3857 -841
6308 1023 -254
1691 118 891
5581 777 -90
5272 5216 -849
5333 8622 745
2793 3989 510
1420 2810 -852
4948 207 227
6778 2484 855
7170 2386 -327
1447 5421 -360
493 6439 194
2670 6426 550
3319 5088 206
3344 1677 -422
4832 2040 -805
3258 8189 -668
861 8021 931
7641 456 -638
1164 7036 49
531 2927 -729
528 839 604
6686 3212 973
4157 8419 -793
3219 7521 510
7223 1152 -100
2697 1743 640
2603 977 208
6324 2871 737
6520 7237 -99
1730 7310 824
5030 3468 420
6401 8122 716
6387 7774 170
4847 4169 -599
5337 142 135
2044 5269 687
5247 4872 -129
4462 5051 -740
1414 7280 434
4833 5649 -903
4648 7628 583
6816 5163 296
7806 3107 -260
1461 2238 731
2109 1048 675
3898 1790 786
3613 6664 21
7953 8648 -280
2402 6012 843
5852 6093 -216
4134 2589 -533
191 5489 762
344 5434 -823
6818 5869 60
148 1322 255
1821 4519 590
6082 5439 944
3218 4411 531
4708 5461 975
6656 4580 -491
7067 2222 435
7104 8421 -736
8501 7187 -37
5833 7198 -920
4688 1012 -926
198 815 648
2457 7444 -231
3637 5384 -120
1910 2142 -86
1162 2450 -579
4076 6748 -773
5054 5878 -392
8437 3754 -322
3785 572 71
925 7856 326
3143 6958 -967
4941 4046 -54
8173 2883 941
3812 500 -403
760 7764 -134
7786 5158 792
6649 4618 -154
2413 2841 982
4874 4066 967
2222 4511 -901
3769 4057 -660
750 5373 -656
2415 5370 660
7500 5710 958
7366 3503 160
5183 4979 -932
2636 8027 -264
6737 7139 258
5693 8566 795
4193 6056 -748
3893 8387 -972
1665 214 281
7526 8003 644
523 1162 68
2648 1357 -143
3638 3453 -568
5147 8350 544
2802 8526 719
3270 4501 -878
1275 4927 -642
7453 2814 997
464 7556 -319
4076 5573 348
7805 8650 -618
8708 7473 397
7607 5711 -739
3409 1165 -492
7728 3295 958
1143 8328 121
2207 1143 -459
3661 8639 728
8292 8476 36
2865 1021 -486
689 6360 -647
4051 18 -392
8501 4083 18
8257 5642 -163
8398 1275 620
2625 6588 -134
2751 2930 -999
8651 5226 -471
4928 7663 -369
1124 2429 -929
533 3691 769
6412 682 -236
3341 7817 653
3155 4631 -408
4425 3663 -967
5319 6535 -286
80 1671 496
6790 5357 -697
7822 3511 -630
8542 4421 -475
5852 3620 122
8657 5056 305
6504 726 455
6094 3491 590
1623 506 -589
6264 2219 -426
3062 1658 352
6332 5657 -855
2168 1921 122
4146 1871 -617
4990 921 -478
6919 7162 930
5737 2623 -775
3751 202 -106
7413 4800 -509
7668 7792 815
5351 1019 847
3120 6242 -435
246 7508 -390
2187 307 418
7726 6501 191
156 3927 701
2658 1284 -589
6261 4650 -287
7684 38 451
1582 863 -39
7384 544 -861
3829 2495 733
4537 6369 -254
1403 8367 -978
6722 8112 337
3663 4322 476
3103 612 495
7013 2153 399
1762 4896 488
5818 2941 675
532 2715 532
3963 3440 350
7 5478 463
8243 992 899
3422 4029 459
7178 5183 -510
7277 2812 -51
2138 8129 966
5705 754 313
7310 1480 334
4407 8237 -974
2439 1205 953
5148 386 -215
2922 1715 -878
2521 387 176
3872 2884 521
2227 2629 154
5634 6236 -618
181 4167 393
7374 7247 -73
2015 896 -730
6299 7770 353
3677 3964 -3
7683 1478 689
1167 407 -967
6056 3349 -170
1530 202 -900
3315 1519 -249
3891 6967 648
8063 5413 109
4208 4756 306
5028 8039 76
4561 306 -870
2333 1116 251
5773 8559 673
1746 3734 -805
3769 2785 -90
7634 6067 -512
1972 4862 -744
3059 3922 -550
4634 3518 854
5304 998 285
7778 7835 -869
5744 942 915
3131 3069 -883
1036 5847 717
3329 6877 568
3624 5088 -949
7181 1841 278
6016 3746 -692
7648 5142 811
5531 5380 761
8398 2154 -399
3588 2529 486
2045 5908 -108
5815 6193 547
1402 3464 -661
6759 4674 181
170 3499 624
3876 5005 -230
7011 2094 -856
8653 8340 797
3498 3809 152
3596 6095 -840
5802 3991 953
7731 304 557
5154 4882 278
3205 2826 -409
7139 4365 498
4507 1564 -755
857 3067 243
5786 7606 -611
8245 2676 955
762 4755 500
179 6719 248
1328 403 812
7823 461 -398
7746 6333 676
115 2412 87
3235 5346 -645
3035 7527 988
6978 7585 -718
451 6883 -817
7186 2868 709
4620 5101 83
1516 3932 -320
5381 2947 -714
3630 5484 -350
178 7543 -779
461 2954 -801
7023 3878 261
2334 117 -210
4600 6955 899
487 5767 -146
2808 4690 809
143 7665 501
4427 2806 -962
5086 421 -710
3766 5775 327
1911 240 -740
322 2917 -921
3181 4021 -405
8714 747 -634
8300 2214 -944
4424 3279 27
4011 1007 877
898 8020 -84
2633 2862 -564
2755 377 -79
1535 1217 -1
6197 8408 -198
8600 7737 -419
3260 2867 -190
5058 1760 414
4136 7598 -484
6456 633 325
4095 3907 833
4383 5857 -673
234 8083 7
6962 7107 582
1251 4277 -610
6238 2278 -409
7920 7138 -506
5380 7094 -137
4795 8005 -708
3045 2224 744
5391 4581 528
7297 1199 357
1997 3593 -660
1999 1474 330
4842 4066 784
481 4733 335
3995 968 -481
166 4745 63
6413 5440 135
2120 8411 391
6209 328 430
1453 574 -572
7189 2845 750
6013 6530 -887
5512 8595 -728
4947 6956 333
3294 7887 -41
8173 8187 -525
5473 5190 139
8300 118 -809
4012 3585 -211
3446 5223 225
7035 6495 -516
3554 6540 -487
4857 4423 -905
1371 572 278
2342 7165 -682
7851 1874 -204
944 6017 732
1361 7988 124
2065 248 396
8703 4705 -170
5322 1170 -48
8322 3588 -369
8155 4851 -671
128 5605 204
2815 6617 404
5860 3913 548
7079 8379 -542
7153 8235 -436
7916 189 881
3338 1452 -670
3797 8486 320
1882 2554 373
4505 5940 354
940 1000 -368
3415 3303 -616
6068 6547 531
8642 1079 -60
2722 5965 -56
3513 965 -109
17 2957 178
642 7854 -859
8102 8099 912
4875 1236 -422
8077 8036 823
8648 5454 -913
1766 6724 -483
6933 3772 500
7119 7925 -494
5362 3306 20
4409 5825 -901
821 4047 199
8489 4571 -229
1536 3574 -146
7509 2930 288
5679 4035 302
1477 2927 336
3879 5455 316
4047 3477 509
4595 2549 462
7690 2721 -595
3154 1273 -884
570 7558 -528
6178 8290 -915
5470 516 -959
8197 6359 -613
8160 5301 -726
277 5628 90
4861 6122 -397
1670 492 -717
6002 8099 584
3587 7260 -626
1732 8287 -378
4390 8571 131
3940 3793 30
2737 24 -365
1247 97 663
5931 2060 -716
3178 3355 329
1688 7406 -43
6185 5079 876
2023 8370 179
801 5196 -366
239 2764 579
5785 5314 35
4924 4147 -31
3017 8560 -432
6669 2183 843
1496 969 835
8303 4585 489
7601 6123 -58
1578 6624 436
5076 4899 -773
4863 4283 -689
4273 3026 177
4142 4057 -771
7280 6457 -66
1424 3340 -827
5267 1415 -224
3040 7930 -248
4846 6649 964
1611 986 202
4376 6595 -661
3277 2212 -538
4880 1414 -476
2916 2401 634
7577 6746 452
145 8546 -325
5422 4726 942
4805 2597 -163
940 2797 -383
4047 6885 471
183 3731 835
7222 1443 -508
4391 6799 -594
4582 419 -246
2367 6469 166
959 864 0
5636 5639 674
5535 2413 192
1001 3638 149
375 5578 814
2733 4060 -881
2258 6233 726
5348 2762 177
3678 7733 -82
6047 6491 -531
7300 6900 -531
3389 5114 -888
6598 7382 511
7717 3393 -553
2812 7880 761
2927 2304 535
8351 4160 553
3164 1797 -925
7020 8475 321
2261 2339 249
6216 3917 -893
6530 347 742
672 7462 648
99 3088 565
1032 5427 159
53 8505 982
4075 943 -681
1618 6815 -711
1570 7874 582
8345 4474 -693
5531 2435 38
2102 5830 -704
5539 1233 -969
6860 3512 -434
969 5976 -99
5161 3686 744
8208 180 -589
6199 6330 -880
5400 5938 161
3127 4297 -501
3609 7911 263
6073 723 -524
8541 1692 -929
6324 1986 -505
1960 5267 -942
7736 491 -179
2580 4509 475
5480 6866 -855
951 534 741
2954 3177 -269
590 1546 700
4741 5960 -919
571 3864 -518
5392 874 69
2195 733 25
6252 2881 -865
181 5703 -997
3613 8552 -620
7515 2468 -161
3146 464 -529
7712 1625 -494
5565 4563 -251
7980 8218 346
6915 1847 -738
6251 440 435
1997 5555 339
4533 4257 -744
6996 7280 -527
6970 7291 -475
3050 4209 -440
3633 2898 -824
6267 902 -412
2554 4448 -88
3925 6803 552
1850 5597 467
8473 7199 373
5036 3692 -269
8272 178 424
3290 3803 -784
2173 1327 459
3600 2353 -150
3703 5352 -620
6808 382 -829
181 4245 128
6828 1911 769
7675 5034 541
1075 5983 -141
462 8245 -699
3157 955 -844
8182 3292 -482
7767 3724 113
962 686 -375
7786 5863 -867
7049 856 312
5559 7104 443
2713 2916 704
1419 2659 -476
1626 4254 14
4454 8164 666
366 106 569
7222 2545 -629
1068 838 303
8370 7249 -22
3677 4683 903
7824 7255 -300
4575 3697 999
767 3693 -219
4427 4925 -500
7659 5361 587
6772 3664 347
1741 4149 -494
6527 7552 926
3675 6299 -663
8024 3095 217
6471 5809 -215
6879 4831 816
2582 5123 790
1395 2345 -803
1949 1342 -799
7027 3610 -987
2392 3246 -92
8138 3780 -176
2649 4893 -430
683 3557 -451
647 779 -465
6499 3105 817
8216 5003 -481
4102 3450 -160
8094 3489 -521
6617 1480 502
7400 247 -427
6797 5002 854
4452 5856 -140
4319 1287 -995
8628 8304 329
1071 5309 -705
8207 5705 491
737 4407 -811
6017 5383 482
5594 6976 -722
6163 1429 -407
2344 6833 -788
5680 5613 -894
7318 5988 141
6191 1359 -451
