17
801 868
485 948 558
814 257 513
80 758 151
179 591 -714
781 819 285
784 909 -720
451 582 -755
166 788 351
872 501 -220
592 758 -477
934 77 83
568 23 700
275 249 414
215 296 15
608 406 -97
100 369 -194
777 327 -12
436 483 490
383 790 -415
694 608 -653
12 467 -801
757 485 -919
240 938 410
642 169 683
689 568 -606
505 948 472
801 678 -784
499 861 -952
178 166 221
801 327 -534
760 184 815
521 126 330
313 944 239
374 280 -635
536 355 -311
606 470 -87
45 718 23
114 318 -965
418 342 -517
435 143 -626
764 636 318
841 280 839
566 231 -905
870 648 -175
121 391 -588
686 264 359
549 34 305
11 846 805
279 197 -406
634 242 -363
354 718 738
584 307 -746
878 146 525
65 62 979
687 814 518
644 863 649
893 462 -230
469 354 364
339 241 -767
119 292 8
107 747 95
437 532 -72
754 78 -25
906 226 629
558 783 -623
461 403 511
449 861 -994
425 809 -66
289 955 -344
460 39 896
525 406 502
8 269 81
488 642 298
364 9 -419
149 516 546
548 626 -53
936 76 414
749 913 -706
696 595 120
418 943 1
740 146 17
220 231 -927
390 795 -574
838 232 993
428 845 -841
395 234 -249
933 865 441
198 405 -374
190 224 -231
310 90 -108
850 906 129
691 955 -400
906 706 755
882 823 326
369 877 -506
912 189 774
905 633 919
73 150 300
568 203 849
245 99 46
640 368 268
767 525 350
527 62 506
238 947 894
352 317 -335
14 774 511
904 602 -998
462 467 17
46 792 -198
754 434 -307
797 916 785
405 526 273
824 575 -135
534 396 795
548 857 -224
226 885 -446
716 131 726
312 234 -878
201 401 -479
112 21 -813
280 700 103
292 443 -273
847 891 -842
437 511 -837
510 808 -678
2 948 579
129 223 187
10 794 -387
212 862 -835
323 720 -363
464 829 -330
699 452 404
599 633 277
954 912 -792
776 450 104
749 157 -129
692 3 -134
372 681 797
818 447 177
144 826 -714
424 388 -923
889 98 589
492 534 850
856 593 240
784 128 -903
96 138 -59
900 179 -971
758 416 -49
957 216 -419
600 28 665
3 752 -199
285 712 -575
478 390 589
552 522 104
59 87 -222
596 787 -320
916 509 96
4 195 900
48 259 597
432 794 943
215 884 125
261 183 -554
70 860 47
732 7 933
536 650 116
103 388 -980
949 439 408
957 186 -575
244 457 783
326 728 -421
323 512 158
735 309 -317
4 535 -898
240 894 847
926 953 139
671 659 -86
141 561 656
358 646 111
911 873 -251
932 42 957
59 831 223
32 603 226
602 77 397
98 772 -744
59 670 510
704 951 -173
345 773 447
945 182 927
358 640 339
781 841 -236
274 28 -498
19 564 -206
177 220 -709
960 363 -10
520 679 555
182 649 -803
452 338 -602
149 415 557
720 736 -666
555 291 -49
228 610 334
758 272 907
118 895 -105
723 630 -831
366 475 -970
328 950 -660
696 780 -31
126 471 -149
328 146 -388
493 346 687
870 689 576
335 143 -263
490 885 -185
236 211 -182
671 353 229
222 253 -385
632 617 -973
669 226 -870
718 335 -216
710 277 -453
334 194 680
791 489 847
575 467 994
385 918 -931
151 34 -83
644 752 -994
381 659 848
20 282 607
31 467 28
588 166 -665
787 281 -190
903 180 -356
760 130 -69
343 268 302
733 894 303
444 120 229
81 490 116
891 343 -858
774 267 610
750 386 945
749 554 -911
356 360 -888
819 562 -450
436 175 843
862 251 816
141 794 976
502 67 -212
884 76 139
133 213 763
863 784 277
946 201 640
403 90 751
456 531 560
464 622 -633
768 288 199
45 522 667
400 140 861
439 389 -254
411 596 21
248 235 576
727 864 917
379 518 -938
515 941 -293
213 858 257
799 465 359
610 349 67
224 242 -317
23 573 226
555 200 -592
474 111 934
396 158 -341
565 506 -35
392 122 678
415 290 -309
407 342 526
579 452 -705
431 62 -801
706 691 372
526 475 -914
168 493 977
643 795 187
681 274 -704
431 898 -758
278 642 347
570 653 -928
223 416 -756
566 253 153
525 282 258
725 178 -844
262 433 -755
212 513 629
387 471 -819
15 665 -476
732 616 -890
856 364 -507
101 922 -673
162 234 -526
243 619 532
620 576 -53
393 316 634
919 43 711
893 606 986
818 267 371
85 496 -157
809 184 -314
103 855 -214
960 79 151
817 859 960
826 582 914
466 474 -761
952 808
632 328 -811
750 788 688
754 823 340
877 697 -893
730 137 566
468 384 364
700 47 164
10 560 -356
371 495 -900
816 141 927
211 221 525
131 659 -27
366 808 -116
488 720 -211
397 442 941
153 426 328
634 909 181
700 285 -358
531 800 134
213 633 265
11 561 665
270 776 -545
209 908 379
781 290 873
284 305 -594
103 877 614
259 721 241
601 854 -440
590 536 -38
59 117 349
280 104 -891
254 470 -291
203 63 -929
506 915 -187
227 542 -847
784 804 -874
412 818 -231
610 4 443
598 267 -201
87 615 -25
477 71 418
254 603 273
487 918 704
771 531 279
505 546 902
439 490 -115
648 48 -122
658 376 -5
191 531 -400
25 471 -366
506 810 -157
289 71 467
896 760 -597
535 133 476
14 417 -140
941 629 64
848 261 107
846 891 -85
45 506 -336
185 423 -408
839 488 845
739 232 -472
554 372 -202
179 491 215
809 423 -468
476 668 -427
416 60 128
213 906 -763
443 909 -492
129 72 -911
869 205 -845
728 952 921
379 772 444
911 238 -63
420 351 -198
802 824 -874
766 581 -130
296 807 -439
110 744 -993
241 419 5
516 216 -405
932 813 -12
579 216 -991
822 656 504
521 769 -436
512 194 -323
810 430 917
400 6 -252
391 442 561
414 657 78
277 335 829
317 372 279
516 188 -432
439 449 302
830 934 960
755 388 -949
540 659 494
524 418 -61
62 132 -864
436 511 -103
4 609 -757
774 465 216
154 218 -974
93 912 401
542 669 160
820 682 -856
62 41 777
43 415 -721
729 895 -38
201 630 -68
479 667 2
805 157 -483
628 528 945
118 74 -593
774 772 -183
611 259 -814
557 325 72
926 44 629
880 503 -687
780 949 -290
769 940 930
918 266 603
361 188 -263
172 660 404
836 714 348
933 645 -887
587 387 891
807 925 -383
481 784 473
832 555 660
392 535 587
679 85 227
834 615 161
921 120 85
366 518 -403
437 736 -610
880 846 442
47 383 671
224 403 881
589 1 -545
929 941 988
357 240 -624
881 919 -390
643 640 -497
155 210 417
369 717 898
52 546 -245
337 905 -633
213 101 -839
164 112 -304
659 859 -832
289 818 200
450 797 172
536 211 295
197 648 -426
727 810 -7
753 169 -505
848 454 272
330 174 808
724 446 -520
70 587 -24
863 870 980
394 456 790
332 50 -145
561 484 -402
539 26 181
434 59 -99
908 673 -339
188 202 723
250 243 -176
574 126 137
780 548 96
141 134 153
506 922 -300
230 354 -591
527 387 -139
919 19 -797
4 367 -745
351 343 -841
159 804 56
495 506 -467
863 906 168
309 634 807
780 160 -855
287 592 708
752 888 -794
703 688 152
189 89 -58
700 548 -254
778 443 -104
882 462 -330
140 816 892
180 222 -852
218 202 423
885 590 459
67 310 -169
152 38 -83
557 787 -76
3 477 -323
803 529 146
230 25 -958
10 531 883
21 18 -975
14 99 851
833 89 -1
560 417 926
725 301 212
358 66 762
542 46 229
498 395 855
86 508 -899
105 593 -571
645 35 -440
641 703 129
303 635 658
204 292 -495
431 724 -723
414 560 963
101 517 289
153 801 898
239 927 99
599 153 908
450 144 -168
875 500 -604
111 134 -788
505 461 574
359 465 170
331 770 -754
948 288 858
401 289 -823
212 109 719
280 251 -517
447 60 -640
19 371 213
302 663 111
115 381 987
73 709 505
446 293 -315
180 402 -237
880 791 -952
780 549 -628
951 273 944
82 15 -73
884 45 829
420 927 848
607 538 849
27 428 -654
242 935 656
700 914 -721
244 173 -824
776 362 -594
934 772 878
249 547 -532
846 513 936
579 60 316
424 897 -649
887 391 599
146 715 568
805 677 -121
839 32 296
499 128 914
353 84 987
266 615 -216
838 757 712
135 672 -68
556 246 733
138 579 -906
471 102 -13
889 286 191
561 384 75
934 668 46
711 654 863
571 624 611
605 384 -558
845 744 143
147 742 428
256 604 53
54 813 731
522 552 -55
870 765 109
634 245 395
622 8 -841
393 156 -293
314 938 277
259 709 389
695 906 190
586 150 -229
606 288 650
895 708 48
602 300 638
74 157 975
267 68 439
243 172 28
312 22 -320
442 311 -780
589 681 220
366 43 -15
296 326 -478
226 532 741
294 132 -530
834 313 -617
628 461 -150
775 367 897
753 608 -519
650 241 -528
363 610 983
84 839 -967
628 135 -944
33 640 163
16 827 -107
921 513 207
538 373 -898
55 616 877
894 331 804
362 554 538
254 691 -401
221 157 599
421 702 458
308 140 -960
699 345 771
900 303 761
225 721 488
806 61 878
455 368 583
804 64 -553
836 139 -9
828 922 -293
914 173 -360
604 548 -545
139 278 163
870 862 -799
619 539 -602
521 313 499
217 909 595
417 280 -518
203 887 -869
329 29 -279
555 796 -298
678 570 762
615 902 432
448 212 -509
192 842 -830
260 603 552
514 717 728
458 487 -32
810 888 922
754 199 -212
434 939 663
217 581 -691
811 454 -383
575 477 74
657 208 561
128 786 907
70 222 650
910 710 -282
854 842 -445
436 513 631
228 933 -861
295 259 334
942 758 -98
17 129 624
445 633 294
83 676 325
27 608 -400
117 420 -990
86 160 235
145 512 -221
603 812 336
309 136 202
808 620 524
10 475 711
778 335 -942
698 927 985
242 467 -367
330 667 -907
807 126 -713
850 293 736
780 509 -453
784 431 -321
439 603 666
909 420 -478
475 384 -341
83 151 -504
654 524 -986
722 32 -518
801 926 56
420 772 -820
756 579 227
170 933 -769
771 535 926
390 185 907
190 257 -754
286 823 692
516 663 -550
154 123 -333
625 413 807
364 205 -82
704 880 653
442 604 -785
216 423 874
758 42 584
591 235 117
466 283 -377
780 450 756
895 488 618
291 109 313
325 717 -192
429 864 -669
417 834 381
265 766 847
613 258 -691
632 394 991
492 446 396
488 8 435
730 349 623
919 853 -514
106 232 -131
401 321 380
176 799 460
480 297 -497
274 261 103
12 276 -717
626 142 946
67 174 228
306 701 -93
104 634 182
513 669 -680
398 644 -578
27 543 -741
704 421 35
724 819 -95
48 696 182
408 295 192
381 52 125
188 23 303
170 844 -282
673 316 -860
814 233 -888
142 125 129
776 775 709
94 886 233
813 673 -644
52 191 -990
735 827 -258
124 39 -25
611 103 748
53 76 447
748 34 -820
239 351 337
166 237 307
746 891 368
770 556 256
460 790 -119
408 302 985
462 378 -274
768 229 751
678 927 917
63 669 785
224 606 280
176 653 -303
796 176 237
44 551 369
644 714 613
761 596 -62
582 38 -638
212 884 629
382 348 -379
54 910 -619
937 537 196
805 64 643
832 694 498
896 172 -496
260 297 637
455 713 -693
38 718 636
737 645 -816
744 374 -303
878 938 748
325 39 397
545 450 -853
241 473 -453
260 582 959
153 732 449
131 298 -301
586 54 677
137 518 891
733 476 -250
401 640 -840
729 571 974
661 593 -405
689 680 -962
867 493 922
301 611 -842
752 126 -916
494 342 292
901 797 -121
17 694 -794
714 487 -303
72 439 736
101 693 -196
931 837 -296
714 803 918
39 388 513
856 128 760
321 525 -986
438 62 745
778 578 866
852 938 -462
724 744 -487
190 21 388
515 891 -513
40 233 643
892 390 720
179 451 -192
945 405 -299
672 658 -106
459 391 -480
576 944 327
724 557 310
250 37 -201
767 221 612
590 659 -447
230 597 -346
622 690 -816
415 530 371
635 129 600
127 493 94
386 368 -100
101 426 -518
434 348 476
770 541 107
405 823 543
322 282 935
496 638 -471
186 569 -817
44 323 -842
50 353 65
536 613 44
698 447 -99
385 7 267
363 43 -314
189 55 953
918 494 -289
822 695 -426
747 415 851
277 452 -915
150 112 831
406 273 913
182 384 313
282 656 320
835 66 -432
285 897 -485
555 31 776
422 785 -882
242 471 -543
599 790 313
5 551 -329
220 417 -61
673 734 777
222 833 208
810 827 220
147 746 -979
70 830 989
856 919 277
554 190 557
536 200 -328
665 707 804
51 71 -553
749 82 -20
31 477 -279
245 441 311
25 649 191
298 290 971
535 238 973
350 790 485
373 219 -624
163 910 -484
447 400 -898
465 65 -620
372 891 -870
14 588 -924
679 371 557
388 10 494
902 724 -747
756 568 -968
704 278 502
658 114 393
563 26 -989
619 148 338
383 531 208
819 662 858
233 713 -969
870 622 44
551 171 -925
180 250 -688
786 526 235
248 819 919
276 832 745
510 499 445
846 679 -560
649 336 -704
828 437 912
301 2 -626
852 707 -908
908 691 782
388 284 592
678 2 -892
13 941 357
716 677 -863
731 252 55
123 101 837
484 335 613
168 8 -31
52 249 -441
306 200 -772
554 898 492
721 317 -245
130 561 487
453 445 -33
288 327 -351
402 532 -17
289 656 -232
572 802 -726
645 410 505
895 474 -204
451 690 51
744 57 -32
621 218 498
14 394 586
398 784 469
513 323 274
695 713 -662
235 332 -710
552 438 214
82 938 -807
875 474 -710
1 231 -88
61 66 -310
441 522 -68
146 490 152
656 862 92
509 580 410
146 851 -866
296 892 314
915 738 106
335 196 342
169 693 328
463 697 -225
733 616 -257
173 657 -710
163 463 979
162 343 125
648 42 256
569 332 -689
506 513 -87
924 112 514
364 501 -273
774 426 -390
28 249 677
447 707 -221
361 475 586
871 107 -736
536 79 -967
559 615 829
128 502 -105
16 377 -360
42 479 138
94 544 861
22 499 341
588 503 -498
374 802 -798
136 210 -182
679 786 -392
101 127 -799
425 218 694
886 497 581
476 907 -784
600 633 -947
553 902 -227
530 461 -963
213 568 688
121 162 805
227 935 -663
92 785 -369
816 190 996
262 150 -627
21 810 787
444 55 -434
389 373 248
245 133 -158
659 227 -112
759 283 938
746 771 52
330 861 -323
385 40 -921
241 466 987
14 102 309
764 929 212
431 878 569
828 456 -457
189 918 -351
640 477 -790
921 100 -126
278 905 -498
66 80 -420
324 906 309
820 112 -312
175 359 -316
701 87 779
205 893 40
349 473 -294
889 806 783
444 654 -968
801 165 -419
773 708 -797
338 485 -750
9 824 206
697 609 4
634 343 -304
685 762 -150
478 466 -871
192 253 9
269 398 765
278 175 -602
468 465 -642
595 384 670
590 74 -636
898 147 551
673 14 -46
400 763 90
124 821 380
857 646 -353
313 925 -995
912 470 653
302 390 250
268 124 220
114 231 -862
541 468 581
924 685 -970
249 186 -816
540 786 897
421 945 -551
730 624 -916
237 766 -886
8 893 -793
233 888 -915
182 839 -465
182 498 77
887 652 -760
437 149 711
358 284 306
607 661 140
410 809 -156
271 712 195
280 637 -508
451 674 -611
501 426 113
503 903 701
142 755 370
658 667 986
418 420 -291
265 268 808
175 607 -163
123 911 119
700 821 113
170 411 859
119 1 677
386 772 -794
113 428 -853
475 488 -659
503 389 901
376 332 626
271 257 -426
836 448 306
195 317 -102
258 91 -272
33 198 -649
79 294 -80
331 418 659
368 701 -254
516 229 -930
322 610 -850
16 67 -459
153 184 -484
922 76 52
219 771 400
139 837 -863
698 652 865
717 599 524
702 436 115
607 428 -395
468 756 532
249 930 114
67 124 133
543 877 -73
706 630 857
356 938 193
262 517 -467
331 645 -637
210 890 -244
278 223 -960
401 731 -891
923 386 -301
204 91 630
373 860 -227
488 593 8
863 652 451
488 532 -520
942 801
857 164 -346
370 245 175
937 337 381
264 146 569
136 811 -452
120 264 147
686 551 -945
608 833 -150
77 855 928
931 793 665
791 156 24
936 638 -951
474 910 348
26 683 926
557 652 837
456 40 235
666 441 551
290 206 277
353 324 -522
873 875 490
443 400 837
738 645 670
907 23 84
258 52 295
65 58 581
302 939 -604
887 284 179
154 456 549
464 611 -251
174 566 -827
72 563 550
471 134 -353
229 312 156
411 248 -121
381 142 700
828 778 15
417 853 357
753 161 -33
413 402 -319
318 673 290
854 770 -800
675 330 -604
852 884 265
452 895 603
606 528 644
392 715 -78
380 262 195
201 744 -280
807 460 -689
745 336 -820
672 263 235
342 780 -199
577 596 365
13 678 -398
167 637 272
628 431 158
617 693 -155
578 381 268
7 269 592
664 321 905
250 644 -138
766 83 764
222 910 177
75 413 -240
145 577 178
207 419 831
158 416 -717
40 626 -883
693 268 -183
99 115 -770
50 29 -365
111 94 978
358 511 347
864 126 -157
366 273 256
554 689 224
452 630 355
46 550 -198
395 887 19
474 774 755
78 916 292
63 658 -739
112 774 399
388 661 55
3 764 -510
52 252 882
786 274 -457
506 166 -34
636 74 294
86 597 995
742 218 -341
453 660 -631
236 456 -108
800 880 931
25 557 769
25 783 250
931 399 -651
136 52 -786
447 234 44
442 768 320
258 392 345
331 882 -774
866 395 -112
526 617 -653
789 604 925
121 569 984
865 634 998
705 657 -556
297 608 317
639 370 725
240 361 -943
204 669 399
583 168 -622
245 486 866
757 173 -903
317 536 -623
754 463 -900
432 917 -35
918 925 681
614 260 80
724 650 -138
462 387 754
774 497 612
610 64 -428
265 276 752
515 892 -844
378 473 -787
689 165 337
631 808 327
494 73 -614
6 249 -612
126 639 954
739 108 740
157 500 -607
82 656 -769
204 433 -379
464 649 -752
891 260 -37
140 402 931
614 116 449
52 355 -930
454 105 -751
795 260 782
192 846 220
699 639 901
99 557 37
44 304 648
936 860 323
519 47 -178
876 127 820
655 918 918
443 357 985
702 224 -232
124 624 603
702 192 366
832 101 674
627 814 861
274 706 602
307 474 -850
533 824 32
522 590 -972
923 183 -185
392 585 462
129 343 -221
162 763 -77
674 391 -408
803 531 -913
719 625 438
618 108 -627
409 894 439
317 151 -933
165 890 -753
868 433 -770
658 139 898
610 659 696
595 542 -315
709 341 -721
747 862 -345
44 880 667
169 749 617
122 217 597
912 916 161
905 656 -986
796 13 -724
360 512 -180
327 718 -217
401 122 -261
528 286 -20
424 402 993
285 367 922
942 730 971
614 437 591
796 348 -247
187 469 571
493 867 482
13 93 49
528 825 -137
539 587 -129
237 360 117
757 735 607
334 330 108
78 609 -702
514 585 -266
539 377 -511
635 223 -240
274 410 528
443 465 445
901 436 -929
642 408 641
332 589 489
925 527 591
636 240 791
179 406 652
664 828 -475
575 938 -920
43 874 754
651 906 645
616 729 38
175 813 -269
527 396 -758
638 68 -340
176 246 -566
665 207 -281
609 538 728
257 547 -145
781 396 -233
853 693 -445
592 108 -783
305 438 221
92 638 109
166 885 495
195 494 -783
402 92 807
611 608 989
51 233 -149
321 421 -804
591 919 455
255 174 311
884 468 -319
340 713 457
900 94 319
660 151 -675
226 720 315
126 35 -302
21 546 692
871 3 954
804 575 -442
810 5 675
774 86 -76
441 858 878
581 721 928
336 599 878
22 711 -727
27 321 -108
705 743 374
522 250 -372
653 512 448
331 802 73
797 791 -980
648 628 234
692 355 -184
117 16 -845
887 723 183
104 772 -676
738 334 -321
278 500 -663
442 361 958
343 384 -618
461 385 -276
666 795 124
556 508 -792
667 845 806
664 693 94
7 827 292
612 452 -873
381 695 -566
380 583 -909
242 366 -833
259 447 -182
877 83 842
936 147 -671
453 641 996
431 852 -689
687 690 -968
180 511 -877
191 818 -889
256 203 73
76 136 362
127 543 -711
540 831 -212
576 738 -804
336 339 -826
59 246 -419
405 66 -709
202 26 733
113 616 -801
475 363 709
340 332 -214
235 870 727
374 303 580
879 627 970
446 181 -632
207 72 368
474 801 799
733 729 607
1 659 -17
198 897 28
608 332 307
558 714 215
50 278 288
752 835 -252
482 350 576
435 418 -52
509 311 -814
906 219 944
148 90 -923
511 813 483
441 454 367
583 494 -336
603 880 712
123 521 -671
713 800 211
887 96 506
603 240 629
646 600 -56
626 438 568
511 865 811
305 604 937
324 317 613
674 816 858
83 737 -776
483 362 274
547 185 -40
194 352 -618
583 284 -311
697 226 -785
705 836 -173
478 216 -752
713 5 -832
58 9 -286
342 149 -515
867 411 -205
632 490 932
719 459 388
414 379 -147
878 280 416
207 409 785
316 546 848
563 321 235
469 337 958
354 666 -374
54 497 854
353 728 40
545 320 796
133 161 881
192 436 -869
172 477 348
877 279 607
118 366 -994
529 213 471
305 557 210
906 643 -457
498 655 -310
282 686 502
899 755 936
19 853 196
203 660 -801
568 865 -451
682 586 802
657 654 900
759 51 282
828 192 693
939 148 633
594 806 -51
359 402 -769
150 846 523
220 444 311
822 275 -465
276 554 -473
504 77 852
533 940 -795
711 280 -862
791 278 -473
696 831 917
813 225 -28
394 5 -62
199 864 -272
244 854 -512
879 154 -77
435 137 -889
10 774 577
228 498 -996
939 698 -893
165 538 -477
277 323 -322
416 16 949
9 232 48
488 434 318
596 663 -161
869 234 376
637 54 797
609 245 -721
734 339 -201
765 841 -426
764 504 331
647 490 309
141 253 636
648 932 -783
416 802 -816
239 30 -499
776 183 -424
628 555 -492
690 812 -320
149 118 15
92 560 845
652 624 -880
656 881 -511
633 781 -915
862 833 -821
185 768 648
367 877 134
824 237 -246
314 238 426
103 321 613
7 768 -551
941 386 -122
827 298 893
494 652 -24
138 284 515
926 517 -775
68 265 122
893 147 -944
807 644 -94
599 783 -207
756 941 -522
21 765 685
64 904 974
782 63 852
886 701 626
353 767 822
621 787 587
697 464 845
717 404 484
607 138 -222
532 293 633
624 61 -195
337 661 460
576 450 706
708 663 -46
436 791 437
165 528 -445
270 811 57
409 182 -949
700 379 -288
10 792 681
260 239 -856
633 429 996
916 233 287
152 217 601
586 597 602
661 936 307
123 119 -572
571 730 -765
519 936 590
847 420 654
787 152 848
543 575 269
177 35 -187
541 934 -639
386 703 -2
133 441 497
125 899 -840
393 513 123
353 838 -925
69 483 -968
471 203 776
707 357 -577
467 386 -904
116 479 -475
823 720 -86
59 575 600
438 215 -904
338 660 -919
549 56 161
874 616 -77
748 22 -635
523 457 -62
223 351 -464
184 418 89
891 845 428
368 809 -371
687 725 973
766 483 778
505 187 967
904 358 402
928 888 315
907 312 -884
712 275 659
336 686 -175
228 929 -81
287 445 -11
617 291 -104
164 738 -965
594 357 -257
600 362 -134
829 61 208
56 855 -400
590 49 528
563 23 434
634 630 780
829 716 170
314 658 229
563 611 -20
61 508 91
209 731 506
170 892 85
324 715 287
613 210 -693
535 294 -566
678 94 -425
129 404 -896
767 724 117
107 246 -492
18 609 -426
418 299 -293
777 880 -108
21 409 714
382 564 427
145 854 720
753 508 378
893 113 306
352 637 786
910 507 -699
753 132 -811
371 102 -828
356 571 964
683 385 923
167 410 389
527 148 -488
676 414 -462
133 175 -543
648 120 -374
224 82 117
936 25 944
605 433 -476
263 525 492
347 615 -805
264 252 933
669 119 722
176 371 -904
177 271 541
616 380 -751
892 756 -117
407 88 -574
402 443 828
530 654 -741
204 533 -849
767 17 189
901 431 820
195 567 -748
171 713 879
780 19 178
603 866 -925
604 226 -267
869 693 -577
411 122 -317
511 713 324
290 416 -96
505 538 -68
370 575 -734
653 325 -903
198 829 -975
674 637 860
818 930 -47
753 386 491
782 334 534
705 197 -881
928 250 -287
900 742 548
805 751 45
305 349 -326
308 725 614
578 668 -418
705 558 -703
941 176 -988
403 390 64
904 841 987
654 252 -837
551 376 592
282 812 350
434 806 -791
619 659 508
342 193 784
572 507 871
649 139 -513
522 808 34
579 799 -992
899 699 909
111 624 574
184 79 118
697 879 -872
480 209 -747
560 217 -866
645 491 129
370 845 -669
188 669 888
835 581 844
658 729 -748
588 899 503
194 56 -926
16 34 764
372 49 -963
635 56 -279
535 788 776
626 332 182
378 193 997
14 107 -359
185 693 227
591 366 359
358 930 204
41 509 -641
430 317 -183
905 12 -986
652 692 -415
5 858 -228
560 599 -52
91 711 -643
209 395 -856
455 283 -613
611 907 -251
818 698 -128
702 361 651
731 418 -801
411 666 634
845 238 665
300 784 260
808 508 -670
347 229 -461
418 788 -838
385 353 -675
878 758 131
31 91 481
422 655 -754
740 892 -874
844 939 -450
706 559 415
318 673 507
685 744 -39
685 250 -489
814 281 -744
927 754 458
777 821 -780
546 272 418
759 29 642
18 462 533
192 51 -216
819 939 -183
939 34 -980
539 812 -731
878 294 453
316 434 -32
440 358 625
21 77 -245
365 885 752
893 223 -614
245 473 -770
296 164 802
90 537 -714
59 539 668
235 508 -563
205 463 751
360 273 151
861 784 866
703 248 -678
200 346 785
446 339 -181
457 77 -297
771 187 -345
895 541 -974
807 629 -721
711 694 -427
255 404 68
279 216 -570
584 409 -569
111 156 86
854 941 682
230 123 -429
770 107 293
109 583 81
776 496 75
383 321 593
37 772 139
441 76 -759
29 576 -128
567 637 -117
64 514 -38
731 86 -524
375 640 404
40 293 -569
172 791 -966
857 377 -526
823 922 500
121 567 269
844 721 -307
740 216 -451
489 714 501
724 553 -354
393 520 58
193 671 60
99 325 -192
403 318 -207
53 582 -281
4 467 -9
694 344 -512
477 652 -172
64 6 645
164 865 -399
105 503 739
427 762 -281
275 35 -878
855 684 637
407 808 642
178 399 850
852 178 -398
626 187 808
115 137 -771
178 247 -295
722 468 214
98 10 -146
366 114 331
393 556 305
224 417 176
624 592 -692
640 192 94
771 165 291
455 40 184
474 200 611
485 291 -27
800 87 892
789 181 255
425 234 -60
115 60 854
582 204 -525
117 419 830
194 182 -261
549 72 -49
773 159 -836
424 610 629
84 668 261
317 507 -582
41 782 668
715 542 -687
661 178 -902
326 19 -300
615 164 267
126 396 -617
207 574 891
269 466 -25
335 837 -218
252 772 -551
503 461 -685
887 713 -686
534 154 -936
634 145 -885
152 711 -738
531 202 876
745 135 775
812 202 -802
177 920 498
220 884 610
592 37 -112
254 454 48
906 771 -539
452 602 456
397 790 -581
213 244 -533
732 40 -766
661 268 -46
836 221 615
836 771 843
138 83 -90
256 617 720
424 940 161
207 850 -194
657 673 719
394 290 891
781 215 700
918 469 -884
616 920 206
632 718 840
579 799 -812
381 205 -160
816 567 769
150 579 600
183 287 69
486 782 -527
473 535 35
545 729 790
806 501 443
470 393 579
1 838 861
924 919
482 908 275
341 355 803
877 215 -604
258 902 -5
888 724 399
263 736 -67
682 94 -809
16 664 -584
516 909 684
105 476 575
777 77 -487
133 213 -230
204 358 -933
694 706 105
861 783 -358
407 182 -983
247 524 -936
281 65 -281
480 805 540
388 855 -330
1 91 -60
397 392 817
677 887 -278
685 368 111
484 610 367
741 571 -291
293 795 883
166 561 138
250 649 386
551 658 740
516 273 828
580 70 670
525 135 650
190 703 -232
801 658 -703
47 668 863
66 458 822
542 612 452
491 414 -4
334 346 -97
741 337 -562
414 433 298
310 742 683
833 644 95
488 159 119
185 332 -892
183 434 -43
365 140 -592
879 775 447
581 894 -372
37 872 397
218 80 356
223 446 398
395 833 -253
169 789 -235
226 479 -171
284 754 -108
194 475 213
362 453 646
794 362 956
298 682 -342
81 777 302
811 370 238
558 704 314
289 918 334
797 8 -860
374 183 235
612 148 -969
188 262 675
89 916 704
66 667 -884
355 859 -881
29 64 -546
475 920 868
281 280 471
657 526 438
703 467 -894
486 805 464
182 772 -552
413 357 997
101 546 -882
605 11 -526
519 132 551
501 343 742
894 447 673
279 128 8
394 630 -874
743 122 -584
372 806 -402
333 583 324
143 795 94
525 231 -349
387 807 -674
903 289 -935
411 682 795
853 761 -563
789 780 895
40 305 355
681 799 721
841 518 -763
781 256 -280
785 544 574
344 432 -716
249 632 616
878 837 -363
651 879 863
181 140 402
29 436 -588
179 901 -667
651 909 -914
526 467 73
124 745 864
284 751 910
99 468 236
432 329 852
858 49 -83
834 108 659
187 554 -267
2 720 -493
251 483 -283
759 379 88
486 701 -564
906 528 644
825 202 -441
573 361 -637
138 195 -780
270 265 577
117 240 -169
311 871 -263
523 90 -45
29 33 -90
75 125 203
187 731 -107
599 507 848
516 249 -187
141 96 -439
611 920 -602
268 832 -866
25 167 -32
670 333 564
706 680 676
598 411 -152
82 880 -656
201 619 323
269 77 954
460 234 428
96 340 924
92 295 393
113 848 635
104 34 -857
827 760 -91
503 879 -56
182 910 -467
352 472 106
38 171 -500
322 565 -151
406 859 -476
431 492 458
692 778 -812
684 390 -67
145 628 379
85 584 290
40 773 686
332 570 744
577 211 -13
222 266 -699
874 184 676
708 259 -906
394 601 761
61 408 330
66 609 771
14 400 574
411 240 -760
101 295 580
207 153 385
101 135 -285
404 645 -253
555 808 993
154 168 -78
110 903 -896
249 60 343
403 407 981
882 328 546
88 299 -305
430 819 -820
680 698 -57
886 588 495
25 852 -425
295 519 -515
227 452 694
862 567 -940
362 708 150
489 392 -369
233 28 294
832 616 -855
82 428 -214
316 763 694
176 301 666
376 216 850
874 533 -970
680 711 -945
850 825 481
706 733 684
28 525 -764
391 461 -580
140 122 365
22 97 572
538 741 975
6 599 -24
90 179 140
347 503 -981
113 290 503
102 495 -504
164 476 33
133 488 798
652 185 6
812 801 -410
841 760 506
370 512 186
503 484 -778
285 238 732
583 911 500
526 573 642
90 695 259
92 409 -284
500 180 -925
923 513 -303
280 573 323
878 19 -21
364 17 -500
797 770 251
