16
953 1750
793 467 678
383 218 755
286 629 114
109 757 130
173 295 103
464 565 460
361 402 911
661 154 250
27 548 775
77 543 823
72 368 598
793 456 650
71 87 583
746 566 37
319 412 374
476 32 264
393 282 72
142 219 174
180 175 305
369 320 642
439 268 189
338 599 522
767 484 169
112 507 882
773 101 772
688 725 367
604 117 706
302 481 57
137 275 141
718 672 289
645 722 906
341 2 673
196 193 105
409 205 143
514 594 279
17 520 448
523 615 529
60 32 312
131 427 467
662 670 658
179 370 93
571 547 98
755 492 37
52 678 649
349 146 843
471 27 545
483 400 569
139 527 683
752 206 206
545 13 985
802 690 570
17 556 793
686 111 88
718 679 579
513 453 609
289 741 690
348 64 444
453 544 517
477 488 460
684 782 82
111 440 902
632 282 372
248 480 241
145 688 579
690 548 65
460 269 534
783 625 51
427 246 404
450 117 812
261 381 337
222 537 62
449 366 849
85 418 41
430 390 74
422 574 539
266 197 49
348 681 50
513 321 684
345 555 500
461 150 770
642 428 721
796 624 686
522 753 860
615 370 803
183 410 697
246 68 72
767 163 214
641 744 4
377 311 109
131 30 539
228 680 896
349 575 781
512 801 767
376 44 165
115 124 847
692 346 663
455 747 244
127 165 859
48 695 368
642 392 16
443 388 463
71 645 173
171 659 94
797 279 721
609 382 86
264 465 985
757 663 927
587 728 958
237 474 391
90 624 381
454 466 405
589 211 288
754 618 249
338 21 614
473 15 695
422 745 851
15 64 747
245 314 218
714 486 370
70 1 77
730 803 826
348 111 573
162 688 518
401 672 941
679 160 111
481 799 366
5 512 652
156 278 532
535 204 946
473 760 947
44 244 916
618 426 154
244 133 568
752 732 997
630 430 897
197 364 586
77 238 335
624 590 158
138 363 538
242 62 731
138 497 327
648 787 148
691 567 945
544 303 518
543 546 16
514 546 173
296 445 597
510 195 60
108 282 855
303 673 720
655 316 89
118 377 509
117 283 784
620 764 920
584 443 639
403 777 619
355 481 692
534 171 414
161 285 842
118 289 359
339 159 801
20 511 955
581 741 989
804 276 267
805 648 395
36 704 328
71 625 804
530 665 104
610 254 330
1 806 998
306 119 713
757 182 100
549 332 963
634 3 515
766 164 234
387 116 736
423 169 399
421 199 640
672 507 212
260 393 802
145 189 277
540 170 130
134 344 909
692 597 587
792 698 366
794 356 389
131 88 570
367 252 790
270 199 887
346 799 953
374 264 558
332 392 405
790 705 407
272 142 587
246 705 514
179 93 214
722 141 31
376 357 305
484 357 574
520 277 751
618 531 320
375 501 254
629 648 331
181 386 349
71 178 272
315 212 501
150 464 216
379 748 235
44 677 542
760 638 352
619 32 1
101 70 266
440 597 57
652 257 533
413 128 622
495 65 347
317 624 664
726 660 864
602 20 282
344 293 70
277 164 709
289 266 670
12 183 934
789 252 18
161 651 969
363 576 515
533 447 82
798 75 416
453 141 22
524 67 984
654 606 678
245 718 202
772 777 59
523 7 579
198 210 214
461 457 814
316 184 694
342 705 122
769 658 991
79 541 962
506 512 954
266 684 911
446 679 541
232 102 604
200 435 228
114 655 996
319 430 344
579 540 219
176 6 722
784 123 612
721 328 953
327 241 402
580 395 430
641 325 764
488 679 887
603 720 631
418 782 354
300 23 368
350 581 103
400 76 577
51 786 827
744 509 546
117 13 597
96 229 724
179 448 847
635 486 435
792 393 316
156 25 132
114 133 606
561 456 542
58 343 696
252 310 660
370 123 96
362 643 945
653 504 33
35 480 604
378 528 548
412 289 452
735 349 696
415 438 250
454 794 336
656 537 528
5 768 977
146 180 448
59 467 345
730 780 465
404 759 335
738 194 223
309 4 660
501 781 27
66 137 699
181 476 323
490 162 852
739 219 247
246 263 303
540 648 988
378 23 70
404 311 719
567 524 75
649 40 483
25 135 956
15 140 926
394 621 255
295 312 950
472 772 870
289 657 891
281 228 664
628 462 388
143 671 866
237 738 686
573 94 853
371 599 823
281 337 648
97 51 848
563 108 672
601 243 908
63 247 347
721 443 460
312 5 656
343 505 913
689 285 213
144 549 605
647 457 709
505 183 87
598 278 283
799 106 498
714 629 676
543 800 836
651 183 668
658 732 766
239 481 359
15 77 405
656 148 947
495 556 910
575 138 640
258 727 109
368 641 526
254 440 781
319 777 492
681 775 715
389 545 563
683 86 958
102 517 25
92 534 680
333 402 208
308 518 786
170 457 803
610 765 368
753 67 7
345 217 199
593 157 582
183 238 883
423 473 587
615 607 218
625 166 220
229 508 356
425 469 492
557 473 177
99 730 144
118 394 568
374 417 324
600 328 783
364 173 47
78 737 373
494 335 674
135 120 399
142 729 612
6 784 760
526 220 373
9 467 474
742 638 830
744 346 765
432 569 971
396 613 40
345 470 558
37 59 372
230 545 863
384 574 807
808 364 955
433 444 186
101 611 832
123 694 245
538 795 852
571 31 227
364 110 731
406 447 960
387 141 587
244 567 894
750 154 639
142 302 148
474 247 230
143 343 721
414 521 223
364 93 161
784 174 717
338 386 453
280 750 562
267 258 205
390 507 25
514 76 692
105 544 49
476 412 990
35 725 747
626 232 637
7 519 587
499 28 892
484 647 719
30 479 432
648 664 820
288 531 199
697 727 916
218 649 173
135 291 588
700 149 880
780 374 973
329 803 856
45 424 491
272 200 342
605 711 754
646 281 718
637 669 658
664 49 957
166 144 76
471 577 801
331 340 849
452 508 94
385 379 570
638 107 116
611 508 854
164 10 140
514 478 468
558 723 966
587 255 1
136 415 520
647 411 312
163 90 639
510 393 961
301 118 922
5 739 115
416 787 692
695 301 460
8 633 811
159 602 248
483 779 180
141 680 778
569 695 505
18 193 579
167 457 479
694 144 259
526 439 709
158 309 432
337 508 515
575 683 655
772 54 353
193 287 228
306 742 395
133 106 499
252 352 8
133 272 617
568 573 80
432 366 285
538 62 577
153 221 752
402 44 149
697 457 715
519 515 938
563 624 629
799 790 764
366 597 533
154 381 606
167 405 27
528 715 385
303 174 428
307 759 328
307 75 985
366 384 916
234 353 647
716 195 517
259 508 58
254 479 645
570 775 567
776 565 988
11 664 687
116 85 214
7 453 277
588 739 391
487 570 220
718 249 552
465 134 92
545 536 151
108 121 375
382 806 614
133 799 534
506 124 879
498 412 969
567 738 810
78 610 872
324 96 605
223 241 959
3 413 493
592 577 371
107 757 466
559 707 827
691 81 167
172 800 384
97 420 775
258 333 66
773 220 523
231 495 620
518 477 266
371 495 997
386 726 633
468 412 18
720 597 127
133 581 183
342 45 877
629 71 6
281 607 572
39 236 613
577 292 522
297 434 818
369 685 553
628 194 431
95 44 542
572 140 235
768 480 382
257 98 421
72 109 295
706 769 11
156 793 551
87 748 949
550 384 72
366 504 404
741 448 828
686 621 325
238 453 292
513 12 255
596 256 749
300 698 275
144 407 231
402 745 773
45 77 999
135 235 958
560 589 371
97 634 691
718 144 78
28 100 560
68 243 890
672 329 116
131 121 247
328 153 200
745 40 685
219 801 948
349 104 908
800 1 325
348 256 734
227 279 468
49 561 223
604 522 695
344 91 730
709 696 129
615 266 893
592 247 428
127 748 616
607 720 154
83 129 334
416 799 342
430 594 856
428 503 303
217 405 371
303 445 366
136 628 726
802 550 701
668 429 4
282 55 290
66 401 425
802 173 200
694 307 293
379 607 300
541 610 57
433 577 8
653 42 750
557 547 499
556 730 232
318 457 888
148 71 731
583 229 847
660 259 978
683 376 633
84 583 142
273 579 678
418 484 937
419 549 836
766 663 266
789 295 268
68 465 782
511 734 485
320 530 278
337 741 521
524 645 627
629 194 903
723 98 428
226 308 17
570 493 900
581 552 962
406 584 216
450 415 301
353 118 680
112 765 294
29 266 989
256 498 629
93 286 24
212 454 477
808 389 177
348 433 800
213 537 768
37 480 605
69 448 532
580 728 914
44 81 786
583 542 797
757 285 651
553 762 340
761 245 301
537 753 44
433 731 413
581 539 306
199 415 305
183 473 436
56 396 181
353 560 823
344 641 430
637 770 905
84 300 159
466 249 491
298 241 43
394 317 15
751 177 832
461 308 658
432 683 441
13 410 253
663 321 486
681 44 11
478 770 189
582 532 881
326 109 380
335 615 801
617 451 690
646 758 620
338 567 677
103 12 117
155 404 110
577 392 561
607 664 230
33 285 845
375 475 721
23 351 203
495 612 94
156 297 577
86 552 626
48 175 171
726 456 3
121 574 386
492 481 739
433 536 52
530 386 702
35 279 184
785 137 808
638 290 680
309 451 305
644 305 990
239 14 53
499 394 718
220 453 552
189 89 464
133 217 967
569 546 545
506 791 552
608 799 774
460 89 960
675 242 353
764 242 743
339 800 520
41 346 766
710 427 726
807 694 321
120 791 909
499 503 194
709 589 426
328 476 589
377 348 387
592 787 1000
468 172 870
467 340 508
695 318 13
680 415 35
316 338 953
477 575 532
671 410 775
581 196 786
73 367 20
428 229 854
413 317 119
541 690 19
2 509 112
720 783 981
419 375 980
463 676 959
405 331 247
268 28 195
341 498 204
794 432 886
384 54 880
255 308 460
635 252 172
227 545 905
147 563 743
36 205 117
231 638 191
464 796 250
369 494 42
567 1 164
802 132 684
361 669 515
62 175 911
343 568 606
63 562 63
47 488 768
323 586 599
252 262 518
787 280 839
728 488 123
704 476 636
666 731 514
723 692 668
79 325 242
364 482 441
709 448 580
667 631 655
315 714 85
476 738 529
499 572 723
342 224 271
784 372 498
217 456 685
226 209 555
595 402 201
271 636 273
459 422 583
409 423 268
166 263 8
140 148 37
766 785 911
558 799 174
481 12 544
458 652 297
720 723 669
308 267 952
580 377 117
35 767 807
187 185 648
436 250 770
334 232 798
599 472 149
539 303 515
714 797 685
781 397 679
177 633 140
436 134 826
785 679 885
684 309 675
257 757 3
184 330 156
361 508 340
727 800 292
560 561 30
463 325 374
489 738 154
472 400 565
579 16 557
471 142 226
789 45 135
213 283 856
270 289 842
214 774 560
573 694 926
398 128 338
358 717 870
717 150 75
422 272 63
571 303 592
3 359 981
304 598 680
72 729 436
363 611 467
242 544 618
206 360 568
304 368 952
219 573 926
211 197 376
295 7 791
505 579 277
487 376 843
569 193 199
61 334 350
719 72 313
418 339 743
112 406 232
108 359 422
804 452 348
733 144 743
330 492 815
449 292 746
719 525 973
505 571 534
638 335 151
579 307 226
390 549 704
580 179 25
518 252 844
584 781 992
655 59 498
800 345 598
359 345 243
422 753 916
614 691 348
25 781 929
295 355 135
600 289 319
134 373 15
15 163 925
308 609 674
572 743 894
668 775 103
318 560 131
611 80 105
667 50 660
334 112 77
475 273 273
286 530 194
192 363 937
412 776 153
368 599 432
700 362 314
61 608 309
701 91 505
727 462 165
659 592 157
536 266 242
558 805 716
393 731 831
368 228 980
620 489 211
601 499 80
253 691 585
408 259 369
448 783 940
3 774 15
708 275 115
127 112 744
634 139 381
513 575 129
610 773 675
312 321 60
650 594 969
786 225 401
153 214 863
357 291 969
445 379 771
195 719 49
602 249 463
605 494 576
97 129 83
380 179 737
365 524 447
173 614 49
335 115 405
440 365 546
454 774 678
455 250 242
617 51 50
277 794 698
309 440 156
708 90 920
84 68 595
431 649 785
542 544 832
434 161 214
724 442 272
153 59 627
288 552 68
3 563 303
146 374 397
659 327 685
473 157 491
209 227 894
398 377 691
99 57 8
6 541 524
169 447 804
391 76 333
14 543 37
161 605 406
149 359 677
458 78 1
424 282 385
274 656 232
531 14 199
387 510 463
72 730 390
692 498 440
704 530 544
609 2 632
740 476 406
451 781 489
129 761 511
89 783 759
155 461 588
251 721 814
240 730 258
568 649 574
635 347 796
247 397 575
102 597 189
196 176 516
545 73 492
685 637 101
234 278 122
457 266 918
535 4 866
303 423 967
244 392 935
523 169 930
108 426 686
174 392 232
18 675 933
352 349 51
623 382 648
607 786 496
408 572 191
140 153 714
808 170 325
642 161 893
67 682 935
477 271 294
410 489 670
684 383 901
442 600 310
407 396 119
443 81 464
736 237 826
410 59 743
564 27 478
734 120 102
428 500 639
133 198 388
783 582 599
91 641 299
175 678 321
305 119 79
490 707 953
272 714 290
201 261 40
261 324 606
109 711 525
418 609 551
373 410 451
117 281 37
244 510 585
706 35 422
95 455 481
202 694 24
300 164 34
104 323 703
199 337 974
624 123 392
26 536 133
729 384 36
663 49 303
635 401 147
493 282 191
433 117 141
351 647 383
788 411 369
131 205 975
512 126 780
523 688 401
486 190 369
42 748 144
507 496 724
212 240 843
721 791 296
594 236 887
769 661 182
398 508 273
261 608 757
689 374 328
240 327 545
372 159 860
174 421 635
172 746 695
60 566 416
671 465 320
104 285 534
700 490 254
49 334 701
757 728 962
511 290 624
568 698 548
723 558 375
532 132 417
423 650 163
271 693 230
280 390 847
48 527 742
522 110 496
574 656 820
31 710 625
772 580 665
513 708 839
357 262 575
570 638 822
433 139 41
692 524 243
750 196 482
82 167 614
322 496 194
603 521 538
626 719 524
585 732 733
104 436 41
547 727 477
18 199 172
569 447 985
13 111 165
730 473 345
696 604 694
604 147 773
529 765 5
249 725 404
254 684 389
671 260 880
48 412 499
192 463 792
286 583 728
529 793 603
472 118 475
470 273 949
223 747 859
684 714 193
370 321 149
645 307 657
74 750 25
522 739 990
707 117 350
73 158 942
53 286 596
495 149 140
201 439 856
43 615 692
330 704 41
541 324 631
255 183 597
413 512 777
252 135 20
597 488 608
110 786 47
652 668 436
657 595 741
186 765 573
328 517 142
204 284 553
529 259 563
468 71 64
766 648 798
769 604 519
504 658 444
619 397 836
566 46 941
383 150 703
803 446 13
610 18 900
639 436 142
541 799 325
372 67 414
39 479 199
242 419 545
733 360 383
759 692 575
790 558 989
525 582 334
717 293 989
74 94 674
141 363 341
1 295 149
335 255 154
417 765 547
438 200 549
479 584 565
96 471 507
155 25 425
196 317 277
423 724 988
241 209 546
197 235 476
14 754 826
385 741 711
368 517 19
578 402 358
115 780 49
166 780 498
45 29 866
733 666 686
64 634 569
619 91 513
261 636 25
561 485 442
29 318 142
797 33 801
401 9 327
121 720 541
799 139 475
286 146 861
573 514 92
499 494 763
774 491 879
117 162 297
267 29 454
605 463 464
338 215 995
718 647 294
89 31 87
396 644 710
72 660 971
172 479 998
673 804 540
226 534 480
756 711 606
738 349 51
443 779 28
633 6 623
280 422 994
750 56 684
125 103 966
708 478 692
38 242 332
345 560 693
782 519 890
381 328 211
629 98 693
350 409 53
318 588 371
127 479 84
481 792 614
154 94 877
335 414 298
593 691 125
408 581 245
427 291 655
767 149 964
286 167 163
753 733 57
172 19 228
288 73 660
704 521 547
117 118 353
197 275 725
562 454 928
200 524 983
682 466 944
334 53 892
478 141 166
231 473 363
778 40 719
561 349 787
83 261 510
526 515 34
355 24 369
767 56 47
230 643 34
791 273 640
710 386 446
220 619 940
280 226 156
677 467 926
638 740 759
464 329 233
16 91 343
659 672 305
473 102 991
640 60 826
527 191 120
234 628 106
281 411 301
403 608 862
365 20 430
60 72 785
59 308 264
531 750 397
238 145 384
501 784 137
46 9 337
485 254 208
618 278 34
515 359 993
83 555 944
767 55 87
145 258 956
623 203 863
526 127 665
497 379 502
60 232 421
431 574 170
716 53 367
326 78 365
80 286 614
694 506 600
97 552 972
334 533 631
485 223 257
727 286 710
74 616 378
694 461 755
541 799 715
514 563 629
337 393 799
738 570 342
801 725 279
517 405 473
577 12 582
302 188 873
64 758 86
809 193 819
399 526 642
191 225 387
437 642 859
378 358 227
357 274 151
738 636 765
223 322 573
191 399 871
531 399 498
475 369 179
111 385 438
116 368 257
187 512 269
624 739 482
755 33 345
275 247 204
277 456 95
666 255 336
420 287 693
170 78 332
391 578 300
6 647 395
67 233 363
81 3 330
653 32 78
435 259 852
147 681 253
204 36 90
334 245 291
623 572 977
36 644 481
206 379 314
577 798 983
288 698 715
397 214 869
12 604 104
331 417 644
282 727 470
193 242 723
415 200 639
759 543 683
221 2 801
262 771 815
807 403 801
420 55 749
275 527 25
449 805 646
664 521 56
593 730 972
286 114 544
363 529 803
284 660 23
271 259 858
779 757 613
428 567 345
602 579 366
115 366 728
604 499 78
786 110 804
188 760 291
605 285 469
384 300 963
362 628 182
552 657 559
523 350 64
611 122 264
557 187 932
316 790 282
135 170 583
40 141 943
747 62 844
634 334 735
498 764 110
476 544 338
244 690 875
430 66 604
609 631 353
778 626 497
68 333 836
677 183 213
327 525 775
532 284 275
754 262 677
489 103 849
174 711 554
306 161 444
2 170 851
42 716 830
626 655 910
782 259 721
2 281 478
667 313 761
55 629 698
586 800 686
644 373 628
137 234 858
690 550 537
311 543 487
698 46 368
797 132 68
158 282 340
708 678 542
352 212 285
245 483 318
167 278 755
751 401 813
112 287 467
663 451 589
632 493 401
22 430 692
121 338 437
172 217 878
318 719 849
709 199 871
204 234 216
475 155 85
259 641 577
609 652 507
351 740 36
154 711 744
215 425 558
361 463 447
296 286 479
798 756 843
321 623 134
729 576 594
265 343 288
16 179 546
482 110 32
496 374 877
186 448 451
87 390 247
323 136 211
458 262 744
548 384 525
655 410 766
142 778 745
391 431 916
377 510 47
23 425 2
450 25 939
723 471 110
21 58 582
403 24 688
289 703 159
492 499 384
132 213 824
248 590 555
712 425 140
425 672 66
43 790 219
614 562 718
350 495 875
23 368 708
433 436 229
696 519 225
29 304 907
543 718 185
587 433 694
488 784 407
690 503 641
32 554 918
367 544 810
210 459 520
421 777 894
704 287 843
433 122 679
360 405 327
470 258 366
25 430 674
592 407 214
282 222 778
174 601 657
410 40 495
785 154 684
740 466 74
61 461 953
673 39 644
213 630 973
694 786 995
171 797 111
163 503 782
247 763 439
150 146 206
591 183 317
148 72 360
266 58 994
342 538 79
303 603 952
74 664 582
31 271 251
404 647 494
689 365 900
75 694 515
263 647 60
626 576 225
211 10 129
99 769 753
416 656 973
90 665 314
716 768 210
468 104 348
195 128 446
478 99 570
5 315 522
150 277 803
108 27 895
199 105 717
592 677 191
744 112 95
430 332 817
52 95 834
210 270 210
515 468 350
124 512 784
523 538 880
429 747 986
150 555 202
591 352 37
509 71 652
344 689 330
103 80 232
465 120 736
525 423 56
424 490 7
265 225 988
189 510 231
235 116 367
354 273 583
403 295 21
416 520 472
548 559 754
145 199 329
285 462 169
330 790 121
260 753 345
399 736 756
592 517 909
549 719 908
154 755 209
258 378 527
677 329 14
434 263 192
763 406 60
176 801 13
636 11 93
549 281 881
437 782 187
437 249 160
191 260 83
687 331 979
653 287 950
208 783 662
365 424 24
397 343 212
480 85 54
156 699 363
517 288 1000
438 155 924
786 213 85
232 522 52
785 504 422
97 665 326
581 91 101
683 271 863
668 705 538
747 278 148
219 660 163
549 375 269
316 139 550
9 279 234
729 397 523
511 630 534
506 772 284
711 388 794
44 298 549
315 48 767
141 428 135
110 676 609
659 592 514
643 715 508
41 51 496
176 229 852
642 336 985
129 605 750
18 590 509
275 78 985
253 408 485
372 110 305
46 387 683
343 48 102
24 595 351
110 36 542
11 445 720
480 312 288
179 684 117
744 783 985
370 607 579
647 58 430
493 51 848
347 584 567
635 563 656
41 284 865
554 623 286
194 8 504
157 57 449
232 49 619
12 382 187
617 284 361
496 391 416
647 80 655
36 213 356
398 40 242
157 764 997
591 781 546
807 655 237
621 217 196
602 809 801
444 799 392
498 750 341
791 474 736
307 100 4
769 626 317
222 284 844
98 774 136
61 797 620
454 417 785
207 431 14
775 39 653
317 800 408
362 280 997
721 29 50
483 743 646
41 414 754
612 288 841
203 236 35
692 391 94
202 740 478
52 637 94
258 260 42
23 590 403
711 671 282
681 284 743
216 627 55
231 252 563
525 367 69
488 545 516
193 236 324
620 325 705
782 264 604
644 638 595
772 241 713
419 743 514
89 307 372
331 363 525
442 509 725
575 549 233
728 306 37
276 287 573
601 748 784
444 595 246
633 320 631
471 66 814
374 249 599
281 403 307
160 348 793
392 225 767
796 446 1000
520 490 963
245 114 404
623 219 566
370 307 220
122 569 189
746 60 339
23 662 94
3 217 551
437 641 164
686 190 678
465 457 186
414 307 162
706 372 169
802 599 621
494 796 94
54 150 118
439 672 279
110 526 796
149 316 159
113 683 846
781 459 907
597 153 853
373 519 260
206 364 593
104 196 924
311 519 463
264 15 672
388 49 689
789 286 308
9 45 48
264 488 889
172 87 719
661 295 746
187 207 169
132 143 677
563 318 456
768 323 487
13 630 83
582 600 851
697 224 885
614 341 896
277 760 379
654 311 629
505 72 850
466 614 451
308 268 933
631 107 162
486 336 837
676 439 780
29 741 781
138 158 316
659 272 322
31 282 943
104 318 318
279 196 242
483 138 683
447 568 609
269 221 37
318 582 257
154 202 846
739 19 157
627 412 225
555 249 627
425 737 206
372 578 819
206 629 260
393 504 925
541 427 838
456 656 853
802 249 759
328 151 233
584 536 129
366 674 482
451 748 471
69 105 652
388 614 750
612 11 904
670 306 466
168 422 213
281 501 304
671 99 557
760 719 371
738 641 940
309 504 846
62 746 848
377 266 765
310 743 994
745 580 457
95 378 516
766 393 949
20 265 967
717 230 579
768 57 321
347 284 372
661 298 795
495 516 385
614 765 777
377 47 877
288 689 549
423 260 986
117 805 792
492 522 918
194 682 522
56 237 930
569 335 280
536 369 841
714 312 901
238 274 692
513 298 883
198 676 929
622 421 39
321 687 168
169 487 9
132 142 966
241 81 280
923 1684
405 111 500
435 627 567
505 910 864
16 732 786
613 371 643
87 836 806
360 297 11
901 389 489
67 44 791
771 756 244
757 917 864
757 353 461
19 159 613
247 632 111
728 34 541
9 752 250
345 353 469
452 435 22
780 543 878
175 461 580
871 435 918
472 249 958
797 163 858
838 127 640
658 397 905
395 557 733
224 818 741
800 757 634
615 796 683
597 68 32
280 733 741
174 740 745
881 294 756
889 52 886
87 267 697
618 849 743
619 841 516
634 911 778
162 212 128
776 168 551
892 313 696
830 883 337
594 555 721
300 324 246
296 489 940
631 241 299
916 329 441
328 495 1
278 855 74
418 890 270
492 764 285
487 237 515
794 812 977
808 480 555
783 146 87
408 827 924
422 421 990
806 209 806
172 308 408
585 671 236
603 357 243
505 83 504
2 324 58
507 326 420
435 702 838
793 9 336
897 22 763
239 132 283
197 565 744
83 171 355
295 715 915
121 525 870
110 384 675
753 773 474
7 682 108
126 634 209
654 3 612
469 142 371
473 110 574
194 546 60
438 664 663
351 407 828
880 98 512
596 837 283
826 557 377
351 410 815
196 659 690
81 313 639
112 220 694
733 785 286
662 822 225
741 302 765
303 373 178
656 872 397
37 524 202
881 247 821
760 788 162
143 253 318
349 41 825
97 270 215
34 578 659
372 778 555
857 599 599
855 625 443
782 896 662
901 188 784
575 182 582
511 775 788
217 72 566
201 404 352
259 458 899
575 912 658
265 96 210
32 709 816
165 354 503
661 870 94
643 316 687
554 427 598
598 736 212
412 886 315
121 618 79
869 463 927
142 902 284
800 414 739
700 200 826
353 764 998
317 617 688
671 346 771
704 543 804
803 97 860
43 334 503
442 589 45
362 817 537
107 105 349
922 229 360
57 130 536
42 764 197
418 262 111
507 517 162
69 675 559
662 677 200
711 570 13
240 370 112
45 334 561
304 210 787
881 889 442
583 106 877
797 400 471
473 754 647
850 376 125
480 456 322
24 636 729
586 800 517
515 703 19
854 287 97
884 554 60
398 14 961
395 702 704
408 749 601
71 737 54
846 314 908
818 54 641
439 182 292
777 628 723
843 888 835
574 749 111
638 889 661
54 521 433
758 544 104
556 90 200
103 850 553
451 545 945
206 618 527
260 499 968
470 155 355
769 748 101
845 310 862
451 774 356
149 340 987
251 312 968
452 112 766
536 45 583
671 78 943
161 505 235
596 206 216
124 231 898
600 455 34
101 808 727
243 387 882
195 398 430
902 757 816
433 878 46
160 683 810
393 199 478
55 585 39
252 352 343
703 794 215
206 771 911
118 57 757
103 839 629
138 293 584
629 645 791
396 486 761
190 540 99
206 808 840
555 699 888
842 28 317
820 134 34
113 505 987
484 39 863
456 69 86
531 764 572
13 92 637
876 414 559
646 369 918
799 48 325
535 51 671
36 723 901
442 389 307
13 879 153
71 415 246
539 80 134
898 568 707
404 172 284
799 16 87
631 256 9
371 594 57
20 369 545
316 504 233
385 351 453
793 616 199
883 394 356
351 404 275
348 280 114
63 72 851
484 877 958
681 758 304
881 800 143
113 552 278
735 611 770
764 539 453
531 409 316
746 257 488
200 217 733
876 766 887
249 713 428
340 633 955
556 132 52
658 510 442
236 218 23
736 240 369
916 68 93
605 731 525
713 520 160
59 92 730
481 475 631
476 369 787
887 445 657
836 204 569
885 215 645
701 800 431
329 221 943
74 905 996
403 301 634
670 231 450
840 519 27
807 901 517
1 26 793
189 52 137
19 214 857
596 817 371
119 758 820
370 132 385
365 194 659
432 632 299
570 392 742
242 730 139
737 407 861
838 379 847
54 143 720
293 161 925
175 805 73
558 899 228
584 534 504
685 123 346
922 825 989
910 672 556
404 473 231
463 898 362
553 135 686
872 590 360
471 662 180
540 782 313
649 141 519
134 22 532
218 605 902
78 358 286
530 655 590
345 830 454
558 242 212
594 174 984
23 261 514
575 800 808
257 641 166
416 337 333
238 463 399
546 78 293
425 102 922
461 442 517
918 553 31
390 252 401
6 391 670
423 228 99
19 835 381
544 895 78
273 73 652
34 264 213
306 567 695
753 361 809
592 632 968
346 88 494
750 698 975
794 502 643
762 558 837
376 769 460
80 55 63
702 6 311
369 6 39
472 253 153
761 724 613
3 715 819
908 723 86
66 208 544
496 722 221
369 180 261
228 222 31
154 829 904
900 793 749
215 236 601
461 722 847
829 777 212
851 719 419
761 45 578
901 73 667
550 539 628
583 404 367
732 379 324
230 445 943
656 258 380
664 652 562
231 547 799
595 400 325
237 743 500
921 456 835
386 645 893
699 448 546
795 878 114
696 29 12
626 869 132
758 25 606
793 173 828
663 668 495
920 904 789
890 92 974
122 18 982
776 330 995
294 427 927
477 642 586
272 492 558
424 503 717
815 243 920
423 580 150
601 692 933
565 586 490
658 670 678
187 355 654
601 98 26
278 727 163
198 138 476
2 635 382
524 572 143
318 885 577
166 101 800
834 767 692
649 579 624
12 412 585
671 644 473
727 372 914
568 325 633
280 430 838
327 533 549
139 694 276
263 239 545
624 693 512
603 185 716
617 115 151
420 803 329
591 1 821
182 789 474
403 438 557
402 51 16
251 718 731
651 868 588
726 661 249
185 592 414
353 848 985
305 902 237
820 207 493
437 325 534
643 154 364
911 865 250
114 218 142
461 125 741
900 181 210
918 46 606
650 875 588
497 156 714
265 752 24
551 339 924
73 611 679
353 235 781
692 2 466
351 325 833
864 124 231
55 66 784
798 793 265
262 140 861
438 319 861
409 401 500
440 158 97
81 235 320
814 732 347
330 382 26
53 28 177
15 126 32
215 684 465
251 137 685
150 660 18
872 106 503
196 523 635
509 282 638
648 708 440
437 768 338
273 600 28
563 630 135
532 817 578
893 467 726
667 772 190
511 42 183
46 823 424
579 702 413
495 548 353
192 677 628
194 845 425
55 575 307
751 133 924
428 58 269
722 723 862
400 565 44
332 537 203
76 637 973
620 734 531
739 40 316
695 139 172
123 726 777
616 343 650
831 885 660
643 489 238
324 15 516
874 417 690
180 575 922
721 762 831
419 517 842
3 136 422
716 869 536
42 681 153
235 603 464
285 161 741
640 517 265
253 357 561
140 826 892
243 666 556
304 544 318
695 406 347
484 816 375
342 917 757
118 352 377
458 718 678
97 94 28
36 10 258
812 273 73
141 101 517
830 411 21
22 571 622
403 425 465
332 855 914
5 452 758
537 623 971
557 746 538
684 591 311
329 463 391
703 214 587
866 95 122
39 406 299
90 282 387
651 883 6
483 438 160
701 110 240
690 374 54
360 215 11
281 125 125
190 694 123
834 202 927
366 93 28
849 397 229
661 283 247
432 541 914
232 493 280
205 601 158
846 371 802
491 831 645
844 835 201
92 683 835
725 332 555
146 523 969
314 585 276
549 325 675
404 700 232
174 840 582
599 660 588
738 599 666
550 99 607
771 391 111
561 255 334
870 504 516
620 204 443
360 312 637
863 253 970
253 149 755
909 108 970
840 32 447
417 796 320
629 692 765
306 144 424
52 405 538
233 474 11
540 432 289
358 452 770
806 678 273
742 488 446
230 317 982
726 102 776
746 908 683
500 842 607
58 828 860
506 702 246
422 625 919
513 135 283
657 418 365
408 841 33
902 1 46
462 910 59
346 756 918
324 814 748
699 338 89
58 801 151
833 356 579
170 335 431
838 750 143
513 397 815
532 846 701
234 468 126
738 747 530
564 264 294
495 901 542
917 353 317
860 231 788
269 458 394
591 76 933
650 724 820
80 533 286
315 289 464
384 388 887
900 281 13
295 469 638
457 695 818
84 741 95
399 338 676
263 381 524
5 720 492
201 20 68
45 769 840
520 249 850
98 35 221
842 771 431
314 853 517
793 404 632
96 774 977
844 390 856
823 619 135
306 254 622
142 908 937
614 657 698
677 106 27
649 703 675
300 840 993
480 42 40
774 546 544
16 688 409
884 106 117
758 746 875
661 516 425
541 147 386
841 596 833
